keyword,volume,cpc,competition,position,source,competitor,keyword_difficulty
wicked for good,1000000,1.25,0.05000000074505806,9,competitor,rottentomatoes.com,49
wicked: for good,1000000,1.25,0.05000000074505806,9,competitor,rottentomatoes.com,49
wuthering heights,1000000,1.399999976158142,0.05000000074505806,7,competitor,rottentomatoes.com,49
yellow jacket,1000000,1,0.009999999776482582,82,competitor,rottentomatoes.com,26
yellowjackets,1000000,1,0.009999999776482582,12,competitor,rottentomatoes.com,65
z a c efron,1000000,0.019999999552965164,0,15,competitor,rottentomatoes.com,47
zac efron,1000000,0.019999999552965164,0,13,competitor,rottentomatoes.com,47
28 days later,823000,0.10999999940395355,0,9,competitor,rottentomatoes.com,44
28 days later 2002,823000,0.10999999940395355,0,8,competitor,rottentomatoes.com,37
28 days later danny boyle,823000,0.10999999940395355,0,9,competitor,rottentomatoes.com,55
28 days later film,823000,0.10999999940395355,0,8,competitor,rottentomatoes.com,41
28 days later films,823000,0.10999999940395355,0,5,competitor,rottentomatoes.com,44
28 days later movie,823000,0.10999999940395355,0,7,competitor,rottentomatoes.com,44
28 days later movies,823000,0.10999999940395355,0,5,competitor,rottentomatoes.com,55
actor liam neeson,823000,0.029999999329447746,0,8,competitor,rottentomatoes.com,44
actor neeson,823000,0.029999999329447746,0,6,competitor,rottentomatoes.com,44
actor robert duvall,823000,0.3400000035762787,0,10,competitor,rottentomatoes.com,38
actor ryan reynolds,823000,0.029999999329447746,0,9,competitor,rottentomatoes.com,63
actor tom holland,823000,0.3700000047683716,0,10,competitor,rottentomatoes.com,61
actress brittany snow,823000,,0,12,competitor,rottentomatoes.com,29
actress ryder,823000,0.03999999910593033,0,9,competitor,rottentomatoes.com,37
actress seyfried,823000,0.14000000059604645,0,9,competitor,rottentomatoes.com,31
actress snow,823000,,0,10,competitor,rottentomatoes.com,19
adam sandler movie,823000,0.05000000074505806,0.009999999776482582,5,competitor,rottentomatoes.com,21
adam sandler movies,823000,0.05000000074505806,0.009999999776482582,6,competitor,rottentomatoes.com,30
adolescents,823000,5.309999942779541,0,44,competitor,rottentomatoes.com,51
alba actress,823000,0.05999999865889549,0,11,competitor,rottentomatoes.com,36
alba jessica,823000,0.05999999865889549,0,16,competitor,rottentomatoes.com,45
ali larter,823000,0.029999999329447746,0,15,competitor,rottentomatoes.com,27
ali larter actress,823000,0.029999999329447746,0,11,competitor,rottentomatoes.com,26
all her fault,823000,1.409999966621399,0,9,competitor,rottentomatoes.com,16
amanda michelle seyfried,823000,0.14000000059604645,0,7,competitor,rottentomatoes.com,46
amanda seyfried,823000,0.14000000059604645,0,8,competitor,rottentomatoes.com,52
amazon video prime subscription,823000,0.3400000035762787,0,45,competitor,rottentomatoes.com,58
and now you see me,823000,1.600000023841858,0,6,competitor,rottentomatoes.com,47
angelina jolie,823000,0.2199999988079071,0,12,competitor,rottentomatoes.com,50
angelina jolie's,823000,0.2199999988079071,0,8,competitor,rottentomatoes.com,45
angelina voight,823000,0.2199999988079071,0,73,competitor,rottentomatoes.com,21
animal,823000,0.7300000190734863,0.029999999329447746,31,competitor,rottentomatoes.com,58
arnold arnold schwarzenegger,823000,0.15000000596046448,0,39,competitor,rottentomatoes.com,75
arnold schwarzenegger,823000,0.15000000596046448,0,21,competitor,rottentomatoes.com,74
arnold sh,823000,0.15000000596046448,0,42,competitor,rottentomatoes.com,74
arnold swartz,823000,0.15000000596046448,0,16,competitor,rottentomatoes.com,62
avengers doomsday,823000,0.8100000023841858,0,17,competitor,rottentomatoes.com,49
avengers: doomsday,823000,0.8100000023841858,0,22,competitor,rottentomatoes.com,53
beetle juice beetle juice beetle juice,823000,0.7599999904632568,0.10999999940395355,6,competitor,rottentomatoes.com,37
beetlejuice,823000,0.7599999904632568,0.10999999940395355,16,competitor,rottentomatoes.com,58
beetlejuice beetlejuice,823000,0.7599999904632568,0.10999999940395355,6,competitor,rottentomatoes.com,42
beyonce,823000,2.3899998664855957,0,41,competitor,rottentomatoes.com,98
beyoncé knowles,823000,2.3899998664855957,0,62,competitor,rottentomatoes.com,98
black 2 phone,823000,2.490000009536743,0,6,competitor,rottentomatoes.com,23
black phone 2,823000,2.490000009536743,0,6,competitor,rottentomatoes.com,29
brittany anne snow,823000,,0,17,competitor,rottentomatoes.com,35
brittany snow,823000,,0,13,competitor,rottentomatoes.com,35
bugonia,823000,0.20000000298023224,0.05999999865889549,7,competitor,rottentomatoes.com,32
bull,823000,1.4199999570846558,0,10,competitor,rottentomatoes.com,60
bull bull,823000,1.4199999570846558,0,14,competitor,rottentomatoes.com,24
cast of happy gilmore 2,823000,0.03999999910593033,0,8,competitor,rottentomatoes.com,31
cast of the white lotus,823000,,0,9,competitor,rottentomatoes.com,24
charlie hunnam,823000,0.07000000029802322,0,10,competitor,rottentomatoes.com,15
charlie hunnam actor,823000,0.07000000029802322,0,9,competitor,rottentomatoes.com,19
charlie sheen,823000,0.10000000149011612,0,13,competitor,rottentomatoes.com,40
charlie sheen's,823000,0.10000000149011612,0,5,competitor,rottentomatoes.com,40
chinatown,823000,0.49000000953674316,0.07999999821186066,6,competitor,rottentomatoes.com,53
coraline,823000,0.3400000035762787,0.07999999821186066,7,competitor,rottentomatoes.com,42
